feature_1,feature_2,feature_3
21.465524659073637,43.62778806234781,51.68851993014505
20.92330900501328,38.009832690087386,65.20180087743282
44.435572886520276,32.8809783778701,47.8114576438732
41.59378015010424,42.947275335965536,38.090006158505446
41.440941100572985,39.83432513630435,51.19097348742997
43.19773451567611,54.10255186088316,38.45657462820659
30.068734356867193,40.89818753923382,38.89391794350716
41.17491819686815,30.24294623231522,25.80995597445704
41.23295783956341,51.91921811472403,56.234730023960374
28.357141772894863,36.55381566535273,39.854336651864664
60.11775948624648,45.24879289354806,46.06545488260624
42.41312103290407,32.10428684606037,30.47528654694478
21.719086107591064,29.758001208973536,48.68532262186004
44.34104885043671,38.217505818717285,33.724399122394445
23.38935741603481,37.430987429359874,40.62645218379405
45.422521867293824,43.42074392412111,53.36584233574141
50.20407317850626,33.69221242463306,52.473668955960875
25.941664834206787,14.148591572112798,42.48010952072874
48.61360116102103,32.6330048066372,20.444881165826384
41.583835809098,47.98379337000442,80.67189900722839
47.065021716304884,35.25852142540555,66.09445749287438
60.8735578219939,36.25646037920797,53.72297944225369
35.04716545267319,52.14860167312013,35.623162857967735
29.579674917680016,31.76395842747265,44.225814590068225
28.676463410009013,21.718044889493886,40.03944071189159
29.904673653057184,39.60073181594037,63.00385572691178
39.39429377313877,35.91574374648433,50.8827293677607
44.98149200352668,29.959846846649324,38.064427205160456
44.12619819577106,40.307655080313296,41.85087528505588
51.67343572351669,48.58971874837435,61.723755817236665
40.71703079239697,42.26990861828049,67.62328663890273
58.655172339829214,45.72738442219168,66.68057360001795
37.48735542766759,64.78027830567939,57.05744903643637
73.9005049768161,37.57102593275621,44.098283220046135
47.26301941496959,44.905225777554804,5.846332208523236
28.301459364709054,34.373113767366256,49.67958405186659
25.272384000330014,29.341387783441828,45.76572340680573
44.67591495519106,33.06049495578712,47.238924303855754
34.88818363650521,33.88865589855079,45.639280380861585
47.14870112919343,43.959214084706204,29.151212935810314
43.64637130101985,68.9557206832286,51.80445708986533
37.139063190898426,31.22283572621079,52.69819324976995
27.793848884901486,35.014357794976284,53.88023006967191
20.13861489383724,40.07618872061728,58.124479455370945
33.46134293827821,46.31463682765142,53.788329061728874
50.61418315722379,44.703171588430656,41.70535401692118
43.723159066383566,57.94322058745762,46.85239246258749
25.458384549266505,12.757564662797789,49.28959889889972
43.85527037100769,13.008606119139731,49.92440909954921
46.82653302271014,37.43203824716121,61.68204738572014
31.649517635554815,57.449758359638494,57.644768521166235
44.79925996237803,24.76303512365873,75.94208601407645
43.57411725448904,7.055919545612937,77.80838498075653
28.857074381053064,51.60592660686652,51.1330164798392
47.797662560979404,47.353231634632245,2.1988431597010987
49.691473088093375,30.3522635240851,65.04099792226161
55.95314145834016,32.10592437764698,42.63107022228841
54.69862019451362,32.015663620639515,38.868993949384716
23.92610202559312,44.282891969080765,43.38427157686248
29.278943694140594,35.12363477063144,42.610561715652565
47.28569738862751,48.283878325681535,55.52597154309532
46.73293439833108,6.277111471951226,27.433541103996948
46.26145776818686,30.82976162864061,33.328233495992855
87.65632516779374,27.167191480828738,50.73384240713338
46.486446518060504,38.33057284985823,54.25073480114963
53.996672061192044,34.83159216395051,54.78998077103579
52.15992340549853,51.514946482161534,37.379988422147626
48.472641296250615,18.54505825261969,35.20032748718943
36.80726565794909,42.72502316036253,41.02371129805916
50.85068111047973,49.4452920764641,50.91913620455928
32.21192813078017,66.51227120424336,67.46245979880831
39.48535665144584,37.767918978935796,23.28639323909603
37.4620820323231,48.48695894555311,47.28331840606579
44.54315930573049,22.90513108134876,33.94745029900464
72.51766282251648,16.02594899434225,30.53075142254806
20.582784141047448,56.24800441308691,63.03372771052473
52.76105186577507,45.65876363525123,57.30818795116345
23.966547888716494,60.80745239293081,56.53020855763928
37.82220074489241,28.668449655502496,62.56433753075616
57.389191126059906,51.65448554724357,44.84845692396478
44.396351179784844,67.68413870621501,44.64255510866127
29.257568391254264,49.52961526520163,76.82548781132287
32.8071538312826,47.45503617729941,45.91714119435717
50.239200396073954,43.30999032936235,57.513181130413386
31.970478059243987,23.321004297382196,48.37993271549319
43.6388888541452,59.20801016047319,24.47740094513134
40.59717482126018,34.43284388853352,21.671826011271463
32.2599655082809,47.542012580627016,39.646460474332045
66.6158818512291,22.141878915240245,59.81033760794986
48.269548315597184,27.399770961260067,56.920428058341855
15.312782891988487,59.85880161130255,59.050682840583825
42.887745511559984,38.08293491447118,35.48212906817816
32.80144775633918,60.724790970202584,67.88566697031834
52.4133511512135,42.37131804170662,36.71573772584123
32.39814093492361,20.86039847442262,52.23524964898803
41.446318342773175,55.18985011633872,49.49207176218036
50.01229728619596,37.73066704305947,47.83132302060464
54.13666797625518,54.22346740502836,67.2771409215556
29.300091865006863,45.78407091687142,42.49677990287552
40.05582755102525,26.623850853820137,34.23468704515191
38.05328130057575,47.989014167073904,51.00363476733851
35.55342323294077,73.2402794476564,46.092317067343245
65.6673332036311,51.26413344249265,93.04499566297133
48.75423357538543,44.58911083963321,58.95634984896776
27.440346786207385,58.018452717663166,44.832763905818325
54.42132616148219,46.74515762576873,36.62323234012672
68.2468741130237,46.945280000606004,25.821549719279144
54.32823612723193,29.863832551662526,35.60413726646293
21.820843136317954,45.58430291392757,49.40459003234878
34.6033620466613,54.595486083783854,64.99240749778988
56.294934832602706,31.715196836042338,61.274493476919815
31.25494040368492,59.1729557069193,49.84416015675443
44.88276559722284,40.1740507409116,42.816624356926404
49.572044242600214,30.478693411364084,50.31959997026585
28.80241493851355,54.61423334778183,40.75318155846645
39.96210387531642,38.92453975149675,69.12629252569863
1.0,52.114063614541934,45.78739728732032
28.553313539714775,39.55304903486923,47.35375353268844
38.95477714278886,42.73754294823594,21.53959179628194
27.29675999192858,50.25767312213393,47.155387575594354
62.93779359630149,48.23402738661141,60.25671736471347
25.559866248799906,20.423003433696493,36.98222823450652
38.08726031870255,31.687477713816918,41.24040880838902
45.462354507868916,57.307554295273,60.808852749165695
61.96886464539474,43.92337858413943,32.468627510838346
25.929966994196164,39.18755821538032,63.88494497366672
57.97804691612134,28.455152960058122,44.47638838203504
43.46635828347996,31.320610601337435,45.86497846364837
30.481684335771973,19.27221950901944,35.85657010022141
47.901500133544126,42.84367114175905,54.27012686303394
44.54064840848599,36.39974494282616,79.61481317892981
33.757441371509785,31.11414743755861,58.27524560202039
41.980630215508285,41.50972013027436,37.27821363563592
35.97350970795267,46.70933517761266,62.01466958891646
41.34961600800678,68.00766087573199,43.5049820410783
48.09851401680736,23.007368521196423,64.22602327536526
60.04674474357671,56.3973800900192,57.346027537579914
24.603636621952656,54.25378200804878,10.641873227440286
66.78588934887784,32.29575403023519,34.9284034262726
16.53006244247358,44.745432604647654,59.54746927364733
39.52677047960695,36.82282008291965,50.032149191935325
49.0362671012396,45.73371708321787,35.91610593626243
45.611892635112056,63.05833122156506,41.1721717326044
35.378798510927595,52.018079298830216,25.80196045145724
41.274358580238896,51.24410967894522,48.855278968970595
38.05792124194912,40.41482809909546,77.79364870828903
36.95717836343179,27.541288829348662,60.750348404093515
54.805417853962275,43.60477816004631,78.4382577690861
48.69353567073846,60.905109332046166,62.405579247742324
35.917478165639594,27.20635956764334,64.13628615361709
55.65176837672362,32.631414287272094,75.22862620842825
48.28146084991953,46.92550084342912,55.91363233025413
54.10487356492718,32.895872801818726,48.653713833262685
50.82816105463753,34.847574651974796,63.28532836869944
32.68566992765606,39.06660371124714,68.3962031330799
35.20178027422929,26.60861901824672,43.252529492341665
51.09446863768641,31.577343388166966,40.35608443332676
49.21256010662117,52.300756133246495,50.15970901353708
41.59402483678417,26.31808322475816,58.66294777681685
43.608415316409776,23.09103291997319,57.77887742396095
57.55238499746121,34.846312438999085,30.348969350278495
34.08597854289701,52.26552044355833,72.15979771696095
48.60585946061127,40.84898359709911,40.58059113901147
39.78749020151298,37.89768302546099,45.846585193782175
39.81909915490898,44.665988312731606,38.30914008849795
57.212576507481906,23.285428015771142,83.49863111051685
54.154308670111845,51.251978797435285,53.4667858918348
54.59798836107673,50.77713925994762,40.79140554080608
61.327450293624935,41.69635373160029,62.431182246249435
45.795950824764176,59.777871180890756,62.065174839182504
54.517433441372,34.0293243219012,50.73540242357781
42.12367294250166,61.79057524025559,63.15083955262418
50.09258380295614,50.03071634588824,43.079723804917805
44.303343069244576,43.73772525883474,47.62289489913741
47.36164577092487,47.84624409526171,28.299278776565266
53.52512471611589,46.30877351302257,36.603199386571134
35.5959228163152,62.348588923702636,75.36114543945688
71.72878745014684,33.756044045625316,72.61278535666736
32.423539489795985,36.91063891102004,52.613263316752025
29.48566380698953,58.5470798748905,71.7049433748207
58.206796987150575,37.98459731148134,48.89228486300251
53.38567955089671,56.611610890129604,47.709712892012305
51.37235601347811,66.62862450214595,51.28201108047458
51.45366763149768,40.15218089123543,49.082470324283605
43.27054721873821,53.89969887873255,47.58205441959386
32.41239072523467,30.638562262737096,64.5986038019067
44.45990746930786,54.741899208031896,53.13241179634712
35.69455323433141,48.30948441050039,60.21969259395895
57.142688426527904,52.29512570566331,64.69641791977921
43.799017057298265,39.03238901407498,57.21159796842615
35.972407791372646,27.192565681422003,40.72233908088946
42.75543630982607,54.51860750018424,37.13507057939102
52.438138351013464,23.245600427240653,56.03844865317418
40.62622922932174,45.47236297707895,52.31606647301585
38.120752280461055,61.33199113634917,56.05084080410097
51.708541531220455,52.45021654950662,54.710398171403995
51.92261591478537,74.515915356324,87.46512098160751
42.35705080567621,63.07065920867323,38.790339329863514
42.229601167985756,42.134555508896,30.880953311099546
51.435519565222876,50.42611232481099,59.36362108706611
30.025924542317995,49.069105248596514,50.56371663029841
30.000134487161997,29.98325356467454,59.03016932649291
38.50397094230839,37.0629657995663,61.863259831150884
44.20572818899872,41.337380923494806,69.88784041866293
50.66379534419386,23.46179328594917,34.77969441328662
64.82503566892754,48.38422505373531,45.88111600734035
56.933246234486404,44.18956773355145,58.151143613551355
43.66166136450252,26.807664196267304,62.18897968547782
45.93801617064416,52.113943069099506,80.28183607713801
33.77514015146645,56.44714841735512,65.62132235626368
46.13213499014714,51.34253349455939,52.972970665948914
43.256579891290386,44.179868419648656,42.28605680273486
50.91493867926886,55.75624477041254,47.042637497294045
37.5890305072911,57.4595532263762,47.442129945580035
54.71812178583568,54.035741012630126,63.62515536411496
67.78459984572275,40.79516018584711,59.08603663536921
47.840744157337895,54.731813804202716,40.174084889467636
55.32668965744383,66.86523722802568,51.40654400531642
59.07348388876362,45.20359092473525,68.13403888957859
46.24323525820746,79.18856176482657,62.26516063255106
53.79773033133866,46.23383831660788,64.81776971914041
50.77215484079635,52.539463893780436,62.818137533203654
51.735865566012464,43.82167050505477,77.78421712681047
41.25616994670355,54.87870547913939,60.9089183205396
50.672466347885845,30.16850592706355,52.39451238424448
56.006900923321645,44.6889131063502,45.40100815337595
67.55437956416253,37.787490784281204,59.59767634901722
61.11097793357833,52.75513783196916,25.489947657844894
75.74520448800104,62.71235462670682,53.27717144929916
39.19437907671211,58.25014859076894,52.805816161923374
58.93496556315282,20.326200285310044,38.27412161555187
49.85948042865883,75.00448612314113,43.56463828278187
74.93917947820606,53.43780268506535,64.94294846542533
37.961837449368744,40.07232359704751,57.799522025881764
37.58276724642807,52.39695587655522,57.05609234738485
40.87457675685776,52.267991525074194,59.80600177697305
22.674831206575572,42.25376876677312,57.09544481691668
43.08888195796149,53.64858379145076,72.04266092156058
40.770241904134465,44.36503160953491,58.6008695353586
52.46149555988899,47.71655183730739,39.5106731580461
55.44552498215059,44.49125265481537,78.20476402750246
74.84711753570618,35.23853142828987,63.111136493429925
64.0957746724138,55.68112655872464,52.123621681869835
45.48911155451286,61.500349605038764,43.96948752793725
40.922832561496506,60.090197711882865,63.79431552153416
58.22090807661218,64.14769158116206,58.06387526617364
35.37310143904655,57.50785689258915,79.12053692264575
74.48089374806534,46.697798583098745,54.633850072793955
66.17897800197457,63.376568243289384,48.31274682813276
44.929060740453764,36.00655644654409,69.0881407895282
29.00847684174638,41.1576117561991,68.96232489818111
66.67885314508395,39.513569651886655,59.54849030615446
48.251766069430744,64.92932432039369,65.11597821995997
64.74811756740434,62.38417100475118,55.354154290803095
29.029659483588976,56.72948435712248,58.74554565705953
41.406332252015176,63.63432899359267,70.24411491341318
48.754904342514635,39.36175621275457,63.82846189153622
49.393845576882484,54.96485254304161,53.837953251831934
43.92426280435347,49.364085618581335,72.82695619071437
57.67851592428201,62.02412750976962,27.22412724910285
36.43501080455862,50.197851962629954,82.48543898664262
48.789423879319074,47.35307617878809,35.96247156624424
52.69072822386858,59.226749440782086,50.32167896591041
57.66925505335692,64.03332955300309,58.02980021787948
60.97513273945916,45.40646244061648,57.13093160827225
38.84064979935775,53.2872400143861,71.92613306120663
33.499088297643425,40.75110390435855,46.26533539749022
68.58138309009897,23.447730822184273,62.932735007452706
57.34733827446768,57.23832058283881,52.72144847353333
43.79198631071314,62.04455158151534,63.53023880197888
72.27777879465012,57.3253564570584,59.231344331609876
54.075041418321945,30.125313908526607,60.73640224129936
66.91283643275358,49.56146637963563,52.450230205319755
52.181536674426695,25.657062434106674,52.30130020863453
76.94753243808029,69.51787644893659,61.92929001256597
72.81481588363178,38.44912458764577,69.49368304880477
47.107933266544116,67.64863496633015,49.71186044944464
61.85518081343049,63.26630806494419,45.90328178287368
57.11014335145202,39.776120183590876,63.79841503657826
66.32387533690886,36.90586659674485,55.86842358302954
37.368352970374616,55.041703172157966,66.50807914155313
57.881594522398956,40.75967624995027,44.85841259422186
62.99609018613888,52.87367368284059,34.56946318295895
27.99162331679306,45.50750065502884,49.93844567506066
35.72770203511047,29.62021046505978,47.53351758444251
25.22678935207877,23.986830442680436,56.976231198253515
47.934897370699716,55.225246140152585,50.50984971092767
60.76454869657624,46.03081185173916,68.0889809266413
71.14122018405365,47.035290152949315,55.832748156442804
53.691876853954575,63.021173899073446,61.72784413558442
73.40766927433805,69.05719310203048,61.738616872973964
36.44457620778168,51.483883762876985,62.59798526941579
32.28066837505937,50.991300332083355,60.51312220728042
52.387434153521795,61.50126372216327,66.72662821785799
58.42367198367005,37.645551183562155,50.27095390519551
53.08422080581569,57.2961946941805,77.23946184806192
26.758781649411596,60.778955777870436,56.60056336441653
51.242474851897384,62.436415915190004,42.68624366494015
35.438150074737635,29.51740708544545,61.11196756770168
59.661845248557434,43.287538225704395,47.7064741290544
55.50204659549622,41.315508608975975,66.28687149498363
38.76134771260171,53.17441005655196,84.72609720177053
43.62365895748479,57.2151734848207,47.22922115164995
36.66284589880159,70.22932535087199,61.05215875740144
48.98662671544024,45.435825427338635,35.2422623447185
61.78042419369609,45.84147648221844,62.60551329126011
38.08026553181806,66.17650593739856,46.54575358151672
56.89506098292224,55.93403779383969,50.3455717215508
44.821679076621635,68.27349858260439,44.40403969239888
42.40037255134354,56.70008517652415,67.74619753488447
51.09481843043946,39.26870943335953,71.74064024926227
40.210717975683636,38.20488047088092,60.87271911450836
46.848891719508366,35.78188031141466,49.8521963036243
39.34310094793098,63.94579242621365,81.24859133470027
79.00295099061077,70.80751345569522,51.90236659365594
55.41347878429552,79.06345976510096,34.49969653296141
46.39662166208194,66.89513713173119,67.3012777148078
57.34876118849942,71.14497296137787,47.84057923304144
53.573619027158145,48.97062640260211,73.91661568333525
52.11916886437939,41.96357262398772,56.576384172886236
61.81628637955426,66.3154679469394,68.46377644108055
63.30229431009883,60.55186742012554,78.48602657646623
47.04378013950595,56.52729114643482,45.74486213557658
45.89725151519059,59.37269336047084,53.30911685514525
49.532459650754916,58.3044895880465,58.91946141937137
24.406471772926302,69.89558859957877,78.5453394132485
33.32148239836465,69.92018115326167,50.82046862744576
68.74886911511442,59.8900634637845,51.355995739774926
72.57167064774042,63.646542986017124,65.02730503998833
49.38627614682123,60.30134443165952,51.777620180140644
59.79974043152736,48.76856722128895,61.13142892746956
57.30412297808067,63.958933825622736,40.8874900502482
91.6936760179791,37.77419198070924,88.63067019652695
68.25078219492968,68.99759456572457,44.63811527570302
53.14626089558053,41.80701133125295,58.145803842545035
44.00760179997815,60.23775980854013,62.08281699549816
36.74338599451047,46.87169680798738,86.5360287251623
59.189873128372966,64.98886468648583,47.17294123924551
47.56584371091585,58.441801869158496,88.89968519537456
39.928178857559665,39.896664800686,73.87949440228823
49.569276591753,64.66429254320018,69.74737973347703
44.24836916831971,51.85884246848808,52.64530388110845
78.66752755928788,70.2745125194026,71.54100116669397
67.99013252518557,59.476272043435486,55.18719076313521
56.983076712730266,63.905164792291146,79.60391115707594
75.09342898259777,46.41702855637202,51.67105392748317
57.29816611422816,51.000892203480035,61.75842426326642
45.74159000027659,52.29639860186707,55.92345841243271
74.55377444047019,67.92128164140831,50.21761372065683
62.40263210672291,78.09947268120817,71.58134765711583
42.45831684690842,47.263799540269076,68.58141451199687
52.9011570735683,70.75027143881368,77.22858555646981
44.71244797068604,30.158608103020576,40.50477094893702
38.587768551776804,42.36469703550304,75.95667914406647
67.72322507066633,45.99952142976205,94.55048047016685
80.54673240987681,41.070119382607054,58.26610762767088
39.66305027966088,39.027123350343835,87.91391020200442
64.55537833787827,64.13920647307933,61.48238080059494
49.963944060596646,57.508895654159176,48.27788009025525
52.69068776889384,65.38886670253866,62.39165306104384
52.970646858061514,70.22859651688266,79.6402781321797
50.02307645651611,65.41935048519447,56.2952014862346
61.16457818386106,70.31933864797124,60.1926808304583
50.37985562116455,62.15328262493199,75.14128913200706
64.70483803077698,48.66474055692785,67.98336008241779
60.93949295679838,76.5803392245895,75.54122827424663
58.591645168543984,55.601823285436005,71.23060315232017
49.924308591923946,51.11255656979264,73.76547195120536
53.76149959121091,60.39324274280778,62.462200365885806
70.12156999807347,50.74465341088747,70.69206356510911
66.56710915507125,57.09502744668104,55.47246699606178
47.22450399318717,65.98783003748659,83.15559760919945
60.62232450537229,64.93734197936986,58.33714741546093
68.4203154866508,49.699615704367076,80.76924600917324
38.373317009626646,54.627760352141856,63.2457997673378
66.63879925787519,74.08555407273438,68.63909562346983
51.29580287368948,66.92603387469376,59.54821630937559
66.56697769448175,87.07046695491547,53.59255090653734
50.54078422243231,76.44790491383174,45.040880928455
38.00458633574481,76.310860108377,54.06052465198871
40.747524972887746,45.16176164521073,63.59916155993963
62.26904426606999,72.58319139479909,70.76419471446957
65.94257719752093,63.10216956985324,81.84579730035671
51.437432542373415,57.371742275494256,64.25926330724606
71.46143877817835,67.23268945352235,59.79759381425029
43.10642512198045,77.51889659496885,52.96307095308647
63.704319312107174,72.73705256651664,77.24958357432675
49.51483097097089,55.92948865175546,89.11195797031178
56.722155057432296,75.82819961558054,87.3413284075517
65.53696020377649,58.95803500207246,80.43327682276283
54.508405326842336,69.15317874126761,80.04384442275703
60.33297277036216,62.79984330280132,92.64222403982795
76.8453404495585,63.35820677546967,75.0881875733706
56.96519903276915,75.07681011054851,79.48417962649002
74.01706103567827,52.47980165858513,66.5012077905352
48.992444504608955,88.58395140224115,53.380987736379396
69.4956807151933,41.395506602284854,61.50491199437786
80.59297160186392,56.73531903431112,68.90464224362383
32.399382482728846,68.77251964460288,70.00527097877733
52.87345506860239,71.30294286423313,93.44876563341093
69.4847834598216,62.51500363661134,70.61098917224389
60.00622242716765,63.333522096079705,84.61476639947803
67.8782665974954,69.805065628057,64.57358630921658
56.56742300616505,62.401821317742964,66.7358059256498
64.88812478026956,83.03750399781583,54.312342854707076
62.15479790250428,77.00270633128862,61.94033630339749
80.09654548308399,77.93700468634701,78.31247754536858
69.24088125069852,55.36058541947794,72.41951536050344
70.51694377608399,67.00699047188522,85.2508670450191
61.95713471372062,64.50244934137578,75.84257449599104
60.71886849456418,56.39207861401995,69.93599103301723
62.151403894645505,74.06852931320844,101.317306674068
72.82731069653084,63.072963112461544,73.61400055318931
62.92591437422029,78.13289321306924,89.66248229447193
71.24948471178772,56.18710120198561,69.75886504524921
93.39852379002923,90.97695703735917,83.5228495572264
77.88659817578488,57.818847807081134,85.82788597175774
62.83482528374107,71.64242182259048,76.41096907694293
81.19815562000966,78.06855247771489,44.68376648602219
60.803641722975456,60.788401579472826,73.02684803451653
39.99845427673885,78.32860742464531,88.17583425963639
52.865159123707755,51.75013197599999,79.0824907829352
42.06478580793007,84.88551357851622,77.5475477976969
60.6350289995148,67.14690422669966,50.8963480157408
65.25864452065302,59.292927621380656,62.644654186680626
85.67424321053267,62.76669675550276,76.99394605767064
69.34220197190731,77.59346165291336,77.12871469417483
63.065271007963695,60.22947694392683,87.90352193588181
77.31357324997995,58.704703104879606,71.21168220498097
39.320506117219125,66.09680789974394,78.93527461730018
70.79578730096665,54.444401268310955,74.62618806304225
78.06795088522813,92.13655081564795,62.64880712188099
50.464579557744756,63.25065164040615,47.61303035278034
83.9097346250256,80.70756694833773,81.43601344868524
74.03681850566454,73.61039722886878,78.39916669959518
64.86657148928674,59.24016193714971,69.72437974586377
77.92609412961565,71.50019998487565,56.86549940507608
